Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
7302,7302,serapionsbruederauswahl/serapionsbruederauswahl_1593.wav,die der böse geist über dich verhängt hatte‹ so sprach die baronesse zu aurelien,die der böser geist über dich verhängt hatte so sprach die baroness zu honorieren ,0.2857142857142857
7303,7303,serapionsbruederauswahl/serapionsbruederauswahl_1594.wav,dann wurde sie wieder freundlicher und aurelie,dann wurde sie wieder freundlicher und auch billiger ,0.2857142857142857
7304,7304,serapionsbruederauswahl/serapionsbruederauswahl_1595.wav,die da nun der abscheuliche mensch von ihr gewichen nicht mehr an die flucht dachte erhielt auch wieder mehr freiheit –,die da nun der abscheuliche mensch von ihr gewicht nicht mehr an die flucht dachte erhielt auch wieder mehr freiheit mehr sein ,0.14285714285714285
7305,7305,serapionsbruederauswahl/serapionsbruederauswahl_1596.wav,einige zeit war vergangen als eines tages da aurelie gerade einsam in ihrem zimmer sass,einige zeit war vergangen als eines tages da eure ja gerade einsame ihrem zimmer saß ,0.3333333333333333
7306,7306,serapionsbruederauswahl/serapionsbruederauswahl_1597.wav,sich auf der strasse ein grosses geräusch erhob das kammermädchen sprang hinein und berichtete,sich auf der straße ein großes geräusch erhöhen das kammer mädchen sprang hinein und berichtete ,0.35714285714285715
7307,7307,serapionsbruederauswahl/serapionsbruederauswahl_1598.wav,dass man eben den sohn des scharfrichters aus – vorbeibringe,dass man eben den sohn das scharfrichters aus und vorbei bringe ,0.4
7308,7308,serapionsbruederauswahl/serapionsbruederauswahl_1599.wav,der wegen raubmord dort gebrandmarkt  und nach dem zuchthause gebracht seinen wächtern auf dem transport aber entsprungen sei,die erwägungen raub mord dort gebrandmarkt und warf dem zuchthaus gebracht seinem wächtern auf dem transport aber entsprochen  ,0.5
7309,7309,serapionsbruederauswahl/serapionsbruederauswahl_1600.wav,aurelie wankte ergriffen von banger ahnung an das fenster sie hatte sich nicht betrogen es war der fremde,auch relevante ergriffen von banger ahnung an das fenster sie hatte sich nicht betrogen es war der fremde ,0.1111111111111111
7310,7310,serapionsbruederauswahl/serapionsbruederauswahl_1601.wav,der umringt von zahlreichen wachen auf dem leiterwagen fest angeschlossen vorübergefahren wurde,der umringt von zahlreichen wachen auf dem leiterwagen fest angeschlossen worüber gefahren wurde  ,0.16666666666666666
7311,7311,serapionsbruederauswahl/serapionsbruederauswahl_1602.wav,man brachte ihn zurück zur abbüssung seiner strafe der ohnmacht nahe sank aurelie zurück in den lehnsessel,man brachte ihn zurück zur abgrenzung seiner strasse der erst nahe auch gelder zurück in den lehnsessel ,0.29411764705882354
7312,7312,serapionsbruederauswahl/serapionsbruederauswahl_1603.wav,als der furchtbar wilde blick des kerls sie traf,als der furchtbar wilde blick des kehre sie traf ,0.1111111111111111
7313,7313,serapionsbruederauswahl/serapionsbruederauswahl_1604.wav,als er mit drohender gebärde die geballte faust aufhob gegen das fenster –,als er mit drohender gebärde die geballter faust aufhob gegen das fenster  ,0.15384615384615385
7314,7314,serapionsbruederauswahl/serapionsbruederauswahl_1605.wav,immer noch war die baronesse viel ausser dem hause,immer noch war die baroness viel außerdem hauser ,0.4444444444444444
7315,7315,serapionsbruederauswahl/serapionsbruederauswahl_1606.wav,aurelien liess sie aber jedesmal zurück und so führte sie von manchen betrachtungen über ihr schicksal,augenfällige ließ sie aber jedes mal zurück und so führte sie von manchen betrachtungen über ihr schicksal ,0.25
7316,7316,serapionsbruederauswahl/serapionsbruederauswahl_1607.wav,über das was bedrohliches ganz unerwartet plötzlich sie treffen könne ein trübes trauriges leben,über das was bedrohliches ganz unerwartet plötzlich die treffen ferner einen trübes trauriges leben sein ,0.2857142857142857
7317,7317,serapionsbruederauswahl/serapionsbruederauswahl_1608.wav,von dem kammermädchen das übrigens erst nach jenem nächtlichen ereignis in das haus gekommen,von dem kammer mädchen das übrigens erst nach jene nächtlichen ereignisse das haus gekommen ist ,0.42857142857142855
7318,7318,serapionsbruederauswahl/serapionsbruederauswahl_1609.wav,und der man nun erst wohl erzählt haben mochte wie jener spitzbube mit der frau baronesse in vertraulichem verhältnis gelebt,von firma nun erst wohl erzählt habe mochte wie jener speziell mit der frau baroness vertrauliche verhältnisse gelebt ,0.45
7319,7319,serapionsbruederauswahl/serapionsbruederauswahl_1610.wav,erfuhr aurelie dass man in der residenz die frau baronesse gar sehr bedaure von einem solchen niederträchtigen verbrecher,erfuhr auch rede hier dass man in der residenz die frau baroness blau sehr bedauere von einer solche niederträchtigen verbrecher ,0.4444444444444444
7320,7320,serapionsbruederauswahl/serapionsbruederauswahl_1611.wav,auf solche verruchte weise getäuscht worden zu sein,auf solche verruchte weiser getäuscht worden zu sein  ,0.125
7321,7321,serapionsbruederauswahl/serapionsbruederauswahl_1612.wav,aurelie wusste nur zu gut wie ganz anders sich die sache verhielt und unmöglich schien es dass wenigstens die polizeisoldaten,auch eheliche wusste nur zustimmen die ganz anders sich die sachverhalt und unmöglich schien es dass wenigstens die polizei soldaten ,0.45
7322,7322,serapionsbruederauswahl/serapionsbruederauswahl_1613.wav,welche damals den menschen im hause der baronesse ergriffen,welche damals den menschen im hause der baroness ergriffen ,0.1111111111111111
7323,7323,serapionsbruederauswahl/serapionsbruederauswahl_1614.wav,nicht als diese ihn nannte und den gebrandmarkten rücken angab als gewisses kennzeichen des verbrechers,nicht nur als diese andante und den gebrandmarkt den rücken angaben als gewisses kennzeichen das verbrechers ,0.4666666666666667
7324,7324,serapionsbruederauswahl/serapionsbruederauswahl_1615.wav,von der guten bekanntschaft der baronesse mit dem scharfrichtersohn überzeugt worden sein sollten,von der guten bekanntschaft der baroness mit dem scharfrichter so überzeugt worden sein soll  ,0.3076923076923077
7325,7325,serapionsbruederauswahl/serapionsbruederauswahl_1616.wav,daher äusserte sich denn auch jenes kammermädchen bisweilen auf zweideutige weise darüber was man so hin und her denke,daher äußerte sich denn auch jene skandal mäuschens bisweilen als zweideutiger weise darüber was man so hin und her denke ,0.3157894736842105
7326,7326,serapionsbruederauswahl/serapionsbruederauswahl_1617.wav,und dass man auch wissen wolle wie der gerichtshof strenge nachforschung gehalten,und dass man auch wissen alle wie der gerichtshof strenger nachforschungen gehalten ,0.25
7327,7327,serapionsbruederauswahl/serapionsbruederauswahl_1618.wav,und sogar die gnädige frau baronesse mit arrest bedroht haben solle,und sogar die gnädige frau baroness mit arrest bedroht haben solle ,0.09090909090909091
7328,7328,serapionsbruederauswahl/serapionsbruederauswahl_1619.wav,weil der verruchte scharfrichtersohn gar seltsames erzählt –,bald ersuchte scharfrichter sohn gar seltsames erzählt  ,0.625
7329,7329,serapionsbruederauswahl/serapionsbruederauswahl_1620.wav,aufs neue musste die arme aurelie der mutter  verworfene gesinnung darin erkennen dass es ihr möglich gewesen,aufs neue musste die arme auch milieu der mutter verworfene gesinnung daran erkennen dass es ihr möglich gewesen ,0.17647058823529413
7330,7330,serapionsbruederauswahl/serapionsbruederauswahl_1621.wav,nach jenem entsetzlichen ereignis auch nur noch einen augenblick in der residenz zu verweilen,nach jenem entsetzlichen ereignis auch nur noch einen augenblick inne residenz zu verweilen  ,0.14285714285714285
7331,7331,serapionsbruederauswahl/serapionsbruederauswahl_1622.wav,endlich schien sie gezwungen den ort wo sie sich von schmachvollem nur zu gegründeten verdacht verfolgt sah zu verlassen,endlich schien sie gezwungen ein ort wo sie sich vor schmachvolle mir käme nur zu der begründete verdacht verfolgt sah zu verlassen ,0.3684210526315789
7332,7332,serapionsbruederauswahl/serapionsbruederauswahl_1623.wav,und in eine entfernte gegend zu fliehen,und in einer entfernte gegen zu fliehen  ,0.2857142857142857
7333,7333,serapionsbruederauswahl/serapionsbruederauswahl_1624.wav,auf dieser reise kam sie nun in das schloss des grafen und es geschah was erzählt worden,auf diese reise kam sie würden ihnen das schloss das graf und es geschah was erzählt wird  ,0.35294117647058826
7334,7334,serapionsbruederauswahl/serapionsbruederauswahl_1625.wav,aurelie musste sich überglücklich aller böser sorge entronnen fühlen wie tief entsetzte sie sich aber als,aurikel hier musste sich überglücklich aller bösen sorgen entronnen fühlen wie tief m setzte sie sich aber als ,0.375
7335,7335,serapionsbruederauswahl/serapionsbruederauswahl_1626.wav,da sie in diesem seligen gefühl von der gnadenreichen schickung des himmels zur mutter sprach diese,da sie in diesem selige gefühle von der gnadenreiche schickung das himmelskörper muttersprache diese ,0.5
7336,7336,serapionsbruederauswahl/serapionsbruederauswahl_1627.wav,höllenflammen in den augen mit gellender stimme rief ›du bist mein unglück verworfenes heilloses geschöpf,hölle flammen in der augen mit gellender stimme rief sie uns bis mein unglücksfall vorgeworfen das heilloses geschöpft ,0.6666666666666666
7337,7337,serapionsbruederauswahl/serapionsbruederauswahl_1628.wav,aber mitten in deinem geträumten glück trifft dich die rache wenn mich ein schneller tod dahingerafft,aber mitten in deinem geträumt klug trifft sich die rache wenn nämlich ein schneller tod dahingerafft ,0.25
7338,7338,serapionsbruederauswahl/serapionsbruederauswahl_1629.wav,in dem starrkrampf den deine geburt mich kostet hat die list des satans‹ – hier stockte aurelie,in den starrkrampf dem deine geboren mich kostet hat die liste satanas hier stockte eures ,0.47058823529411764
7339,7339,serapionsbruederauswahl/serapionsbruederauswahl_1630.wav,sie warf sich an des grafen brust und flehte,sie warf sich an die brust das grad an und flehte er ,0.6666666666666666
7340,7340,serapionsbruederauswahl/serapionsbruederauswahl_1631.wav,ihr es zu erlassen das ganz zu wiederholen was die baronesse noch ausgesprochen in wahnsinniger wut,ehe es zu erlassen das ganze zu wiederholen was die baroness noch ausgesprochen im wahnsinniger wut  ,0.25
7341,7341,serapionsbruederauswahl/serapionsbruederauswahl_1632.wav,sie fühlte sich im innern zermalmt gedenke sie der fürchterlichen,sie fühlte sich im innern zermalmt bedenke sie der fürchterlichen ,0.1
7342,7342,serapionsbruederauswahl/serapionsbruederauswahl_1633.wav,jede ahnung des entsetzlichsten überbietenden drohung der von bösen mächten erfassten mutter,jeder ahnung dass entsetzlichem verbieten oder regeln der von bösen mächten erfassten mutter  ,0.5
7343,7343,serapionsbruederauswahl/serapionsbruederauswahl_1634.wav,der graf tröstete die gattin so gut er es vermochte unerachtet er selbst sich von kaltem todesschauer durchbebt fühlte,der graf tröstete die charta so gut er es vermochte ungeachtet ihrer selbst sich und kaltem todes schauer durch bebt fühlte sein ,0.47368421052631576
7344,7344,serapionsbruederauswahl/serapionsbruederauswahl_1635.wav,gestehen musste er es sich auch ruhiger geworden dass die tiefe abscheulichkeit der baronesse doch,stehen musste er es sich auch ruhiger geworden dass die tiefer abscheulichkeit er baroness doch ,0.26666666666666666
7345,7345,serapionsbruederauswahl/serapionsbruederauswahl_1636.wav,war sie auch gestorben einen schwarzen schatten in sein leben warf das ihm sonnenklar gedünkt,war sie auch gestorbene einen schwarzen schatten in sein leben war das ihm sonnenklar gedopt sein ,0.26666666666666666
7346,7346,serapionsbruederauswahl/serapionsbruederauswahl_1637.wav,kurze zeit war vergangen als aurelie sich gar merklich zu ändern begann,kurze zeit war vergangen als auch sich merklich zu ändern becker ,0.25
7347,7347,serapionsbruederauswahl/serapionsbruederauswahl_1638.wav,während die totenblässe des antlitzes das ermattete auge auf erkrankung zu deuten schien,während die toten besser das antlitz dass es ermattete aok auf erkrankung zu deutung schien ,0.6153846153846154
7348,7348,serapionsbruederauswahl/serapionsbruederauswahl_1639.wav,liess wieder aureliens wirres unstetes,ließ wieder auch wirres ohne steht das ,1.0
7349,7349,serapionsbruederauswahl/serapionsbruederauswahl_1640.wav,ja scheues wesen auf irgendein neues geheimnis schliessen das sie verstörte sie floh selbst den gemahl,ja scheues wesen auf irgendeine neues geheimnis schließen dass sie verstörte sie floh selbst dem gemalt ,0.3125
7350,7350,serapionsbruederauswahl/serapionsbruederauswahl_1641.wav,schloss sich bald in ihr zimmer ein suchte bald die einsamsten plätze des  parks und liess sie sich dann wieder blicken,schloss sich bald in ihr zimmer ein suchte bald die einsam plätze des parks und ließ sie sich dann wieder blicken ,0.09523809523809523
7351,7351,serapionsbruederauswahl/serapionsbruederauswahl_1642.wav,so zeugten die verweinten augen die verzerrten züge des antlitzes von irgendeiner entsetzlichen qual die sie gelitten,so zeigten die verweinten augen in verzerrten züge des antlitzes vom irgendeiner entsetzlichem qual die gelitten ,0.29411764705882354
7352,7352,serapionsbruederauswahl/serapionsbruederauswahl_1643.wav,vergebens mühte sich der graf die ursache von dem zustande der gattin zu erforschen,vergebens mühte sich der graf die ursache von den zustand der gattin zu erforschen ,0.14285714285714285
7353,7353,serapionsbruederauswahl/serapionsbruederauswahl_1644.wav,und aus der völligen trostlosigkeit in die er endlich verfiel konnte ihn nur die vermutung eines berühmten arztes retten,hat aus der völligen trostlosigkeit immer die er endlich verfiel konnte immer nur die vermutung im eines berühmten arztes rednern ,0.2631578947368421
7354,7354,serapionsbruederauswahl/serapionsbruederauswahl_1645.wav,dass bei der grossen reizbarkeit der gräfin all die bedrohlichen erscheinungen eines veränderten zustandes,das bei der großen reizbarkeit der gräfin all die bedrohlichen erscheinungen eines veränderten zustandes ,0.14285714285714285
7355,7355,serapionsbruederauswahl/serapionsbruederauswahl_1646.wav,nur auf eine frohe hoffnung der beglückten ehe deuten könnten,nur auf eine froher hoffnung der beglückt und ehe bedeuten können  ,0.5
7356,7356,serapionsbruederauswahl/serapionsbruederauswahl_1647.wav,derselbe arzt erlaubte sich als er einst mit dem grafen und der gräfin bei tische sass,derselbe arzt erlaubte sich an als er einst mit dem grafen und gräfin tisch saß ,0.3125
7357,7357,serapionsbruederauswahl/serapionsbruederauswahl_1648.wav,allerlei anspielungen auf jenen vermuteten zustand guter hoffnung die gräfin schien alles teilnahmlos zu überhören,allerlei anspielungen auf nimmt vermuteten zustand guter hoffnung die gräfin schien alles teilnahmslos zu überhören ,0.13333333333333333
